

<html>

<head>
<meta http-equiv="Content-Type" content="text/html" charset="utf-8" />
停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【區域1】台中市大甲區長安路安和巷,2014/08/13 9:0至2014/08/13 14:0 ,2014/08/13 14:0以後,免費客服專線1910；大甲營運所04-26872777,2014/8/13~2014/8/14,437台中市大甲區     
【區域1】台中市大雅區二和里;四德里;橫山里;中和路;中和六路;中和五路;中和三路;中和二路;中和七路;中和一路;永和路,2014/08/13 10:0至2014/08/13 17:0【上午10點至下午5點】,2014/08/13 17:0以後,25661234,2014/8/13~2014/8/14,428台中市大雅區     
【區域1】桃園縣桃園市永安路(自國際路至大竹路)沿線、永星街、永佳街,2014/08/13 9:30至2014/08/13 17:30 ,2014/08/13 17:30以後,03-3346128,2014/8/13~2014/8/14,330桃園縣桃園市     
【區域1】南投縣名間鄉內寮巷.口寮巷.,2014/08/13 9:30至2014/08/13 12:0 ,2014/08/13 12:0以後,049-2222635,2014/8/13~2014/8/14,551南投縣名間鄉     
【區域1】新竹縣寶山鄉吉林路;峰城一路;峰城路;神達一路;新林一路;新林路;雙林一路;雙林路;雙林路一段;雙林路二段;寶峰路;寶峰一路,2014/08/13 9:30至2014/08/13 16:0 ,2014/08/13 16:0以後,1910,2014/8/13~2014/8/14,308新竹縣寶山鄉     
【區域1】新竹縣竹東鎮學府路.學府東路;新竹縣寶山鄉山湖路.水仙路.華城社區.放翁清境社區.鐘鼎山林社區.訊利電業公司,2014/08/13 9:0至2014/08/13 18:0 ,2014/08/13 18:0以後,,2014/8/13~2014/8/14,310新竹縣竹東鎮     308新竹縣寶山鄉     
【區域1】嘉義市西區西平里博愛路二段516至572號雙號,2014/08/13 9:30至2014/08/13 11:30 ,2014/08/13 11:30以後,05-2779117,2014/8/13~2014/8/14,600嘉義市西區       
【區域1】南投縣鹿谷鄉初鄉村,2014/08/13 10:0至2014/08/13 13:0 ,2014/08/13 13:0以後,049-2642074,2014/8/13~2014/8/14,558南投縣鹿谷鄉     
【區域1】宜蘭縣頭城鎮濱海路五段253號起，大溪里以北至石城無水,2014/08/13 9:48至2014/08/13 11:48 ,2014/08/13 11:48以後,03-9323288分機26,2014/8/13~2014/8/14,261宜蘭縣頭城鎮     
【區域1】桃園縣新屋鄉頭洲村、清華村、九斗村、石磊村。,2014/08/19 8:0至2014/08/20 0:0 ,2014/08/20 0:0以後,免付費專線:1910  楊梅服務所:03-4789261,2014/8/13~2014/8/21,327桃園縣新屋鄉     
【區域1】雲林縣大埤鄉西鎮村,2014/08/13 10:0至2014/08/13 12:0 ,2014/08/13 12:0以後,05-5972682:手機:0912129499,2014/8/13~2014/8/14,631雲林縣大埤鄉     
【區域1】新竹縣新埔鎮楊新路一段正義巷,2014/08/13 10:0至2014/08/13 12:0 ,2014/08/13 12:0以後,5552501,2014/8/13~2014/8/14,305新竹縣新埔鎮     
【區域1】新竹縣新埔鎮楊新路一段正義巷,2014/08/13 10:0至2014/08/13 12:0 ,2014/08/13 12:0以後,5552501,2014/8/13~2014/8/14,305新竹縣新埔鎮     
【區域1】新竹市香山區宮口街;大庄路;遊樂街;美森街;香北一路;香北路;莊敬街;瑞光街;水壓略低地區：浸水南街;牛埔南路;埔前路;牛埔東路;中華路五段,2014/08/13 10:0至2014/08/13 16:0 ,2014/08/13 16:0以後,1910、新竹給水廠 03-5733523、新竹服務所 03-5714321,2014/8/13~2014/8/14,300新竹市香山區     
【區域1】桃園縣新屋鄉中山路,2014/08/13 10:30至2014/08/13 12:30 ,2014/08/13 12:30以後,4789261,2014/8/13~2014/8/14,327桃園縣新屋鄉     
【區域1】花蓮縣玉里鎮源城里客城,2014/08/13 10:30至2014/08/13 12:0 ,2014/08/13 12:0以後,(03)8882403,2014/8/13~2014/8/14,981花蓮縣玉里鎮     
【區域1】高雄市前鎮區一心二路，凱旋三路附近300公尺,2014/08/13 10:30至2014/08/13 16:0 ,2014/08/13 16:0以後,,2014/8/13~2014/8/14,806高雄市前鎮區     
【區域1】新竹縣竹東鎮中豐路三段;和江街;大林路;文林路,2014/08/13 12:0至2014/08/13 15:0 ,2014/08/13 15:0以後,1910 ; 035963356; 035963359,2014/8/13~2014/8/14,310新竹縣竹東鎮     
【區域1】花蓮縣壽豐鄉池南村;銅門村;文蘭村;榕樹;銅蘭,2014/08/13 12:0至2014/08/13 20:0 ,2014/08/13 20:0以後,03-8351141,2014/8/13~2014/8/14,974花蓮縣壽豐鄉     
【區域1】南投縣竹山鎮下坪里,2014/08/13 11:0至2014/08/13 12:0 ,2014/08/13 12:0以後,,2014/8/13~2014/8/14,557南投縣竹山鎮     
【區域1】新北市五股區登林路全線(含周邊巷弄)、貿商巷,2014/08/13 8:50至2014/08/13 18:0 ,2014/08/13 18:0以後,29097480,2014/8/13~2014/8/14,248新北市五股區     
【區域1】台中市北屯區環中路一段 等附近,2014/08/13 10:40至2014/08/13 16:0 ,2014/08/13 16:0以後,22442469.1910,2014/8/13~2014/8/14,406台中市北屯區     
【區域1】南投縣南投市內興里南新路一帶,2014/08/13 10:50至2014/08/13 14:0 ,2014/08/13 14:0以後,0492563505,2014/8/13~2014/8/14,540南投縣南投市     
【區域1】花蓮縣新城鄉嘉里三街;嘉里三路;嘉里四路,2014/08/13 9:0至2014/08/13 12:0 ,2014/08/13 12:0以後,038325304,2014/8/13~2014/8/14,971花蓮縣新城鄉     
【區域1】台南市安南區安中路二段、安吉路(含巷弄,2014/08/13 11:0至2014/08/13 17:0 ,2014/08/13 17:0以後,06-3036097,2014/8/13~2014/8/14,709台南市安南區     
【區域1】雲林縣斗六市公誠里 長春路,2014/08/13 10:51至2014/08/13 12:0 ,2014/08/13 12:0以後,0912129526,2014/8/13~2014/8/14,640雲林縣斗六市     
【區域1】台中市太平區儀東路;鵬儀路;建興路;建成街;正誠街;精美路等附近一帶,2014/08/13 10:30至2014/08/13 14:30 ,2014/08/13 14:30以後,22442469.1910,2014/8/13~2014/8/14,411台中市太平區     
【區域1】台南市仁德區中正路三段.正義三街.中山路部份等含巷弄.,2014/08/13 12:0至2014/08/13 18:0 ,2014/08/13 18:0以後,06-2303756,2014/8/13~2014/8/14,717台南市仁德區     
【區域1】台東縣台東市新社三街1-33號 單號,2014/08/13 12:0至2014/08/13 14:0 ,2014/08/13 14:0以後,0928705000 鄭必忠,2014/8/13~2014/8/14,950台東縣台東市     
【區域1】花蓮縣秀林鄉海濱;崇德;富世,2014/08/13 11:0至2014/08/13 21:0 ,2014/08/13 21:0以後,038325304,2014/8/13~2014/8/14,972花蓮縣秀林鄉     
【區域1】彰化縣彰化市香山里,2014/08/13 11:0至2014/08/13 17:0 ,2014/08/13 17:0以後,04-7353883,2014/8/13~2014/8/14,500彰化縣彰化市     
【區域1】台中市沙鹿區沙鹿區中山路550-1號至630號及星河路等巷弄,2014/08/13 11:0至2014/08/13 15:0 ,2014/8/13至2014/8/13每日下午 03:00以後,04-26222614,2014/8/13~2014/8/14,433台中市沙鹿區     
【區域1】苗栗縣竹南鎮大埔里.公義里.崎頂里,2014/08/13 10:0至2014/08/13 13:0 ,2014/08/13 13:0以後,625000        6 28000,2014/8/13~2014/8/14,350苗栗縣竹南鎮     
【區域1】台中市大雅區民生路與神林南路交叉口以東至雅潭路神林南路口,2014/08/13 10:0至2014/08/13 12:0 ,2014/08/13 12:0以後,04-25661234,2014/8/13~2014/8/14,428台中市大雅區     
【區域1】新竹縣湖口鄉中正路二段全;中美路全;美城路全;王爺龍重劃區附近全,2014/08/13 11:50至2014/08/13 15:0 ,2014/08/13 15:0以後,,2014/8/13~2014/8/14,303新竹縣湖口鄉     
【區域1】宜蘭縣冬山鄉保安一路;保安二路(免費客服電話1910;廣興給水廠服務電話9510028),2014/08/13 13:30至2014/08/13 15:30 ,2014/08/13 15:30以後,0937849872,2014/8/13~2014/8/14,269宜蘭縣冬山鄉     
【區域1】苗栗縣通霄鎮坪頂里,2014/08/13 11:54至2014/08/13 18:0 ,2014/08/13 18:0以後,037-986206 037-986218,2014/8/13~2014/8/14,357苗栗縣通霄鎮     
【區域1】基隆市信義區崇法街東;東光路,2014/08/13 9:0至2014/08/13 15:0【於8月13日早上9點至下午3點】,2014/08/13 15:0以後,24252103-59,2014/8/13~2014/8/14,201基隆市信義區     
