微生物及其來源製取之原料	輔酵素Ｑ10	Coenzyme Q10			每日最高攝食量不得超過30mg。              須加註警語「15歲以下小孩、懷孕或哺乳期間婦女及服用抗凝血藥品（warfarin）之病患，不宜食用」字樣。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
微生物及其來源製取之原料	葡萄糖胺鹽酸鹽	Glucosamine HCl			由Aspergillus niger來源之幾丁質製成。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
微生物及其來源製取之原料	β-聚葡萄糖	β-glucan	Aureobasidium pullulans		由Aureobasidium pullulans,Saccharomyces cerevisiae為來源製成。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
微生物及其來源製取之原料	高山被孢黴發酵產物	Fungal oil from Mortierella alpina			由Mortierella alpina (高山被孢黴)為來源，發酵製成之油脂(含Arachidonic acid)。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	N-乙醯基-D-葡萄糖胺	N-acetyl-D-glucosamine		殼	為硫酸鹽類型態者不以食品管理。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	葡萄糖胺鹽酸鹽	Glucosamine HCl		殼	為硫酸鹽類型態者不以食品管理。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	牡蠣殼	Oyster shell		殼	鈣之每日最高攝食量不得超過1800mg。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	牡蠣殼鈣	Oyster shell calcium		由牡蠣殼加工製成	鈣之每日最高攝食量不得超過1800mg。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	明膠	Gelatin		由海、水產動物之傳統供食用部位製取			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	珍珠粉	Pear powder		珍珠體	鈣之每日最高攝食量不得超過1800mg。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	珍珠鈣	Pearl calcium		由珍珠加工製成	鈣之每日最高攝食量不得超過1800mg。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	海狗			傳統供食用部位	需有合法來源證明。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	海豹	Seal	Pagophilus groenlandicus, Phoca groenlandica	傳統供食用部位	需有合法來源證明。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	海燕	Stormy petrel	Patiriella pseudoexigua Dartnall, Asterina pectinifera	傳統供食用部位	本品為海底棘皮類動物。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	烏梢蛇	Black-tail snake	Zaocys dhumnades Cantor	傳統供食用部位			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	烏賊	Os sepiae	Sepia esculenta Hoyle, Sepiella maindroni de Rochebrune	肉、骨狀內殼			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	雪蛤；蛤士蟆；蛤蟆	Forest frog oviduct	Rana temporaria chensinensis David	乾燥輸卵管			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	頂蛇鰻；土龍	Bluntnose snake-eel	Ophichthus apicalis	傳統供食用部位			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	幾丁聚糖；聚葡萄糖胺	Chitosan		殼	由蝦、蟹殼所製取者。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
海洋動物、水產類、爬蟲類及其來源製取之原料	幾丁質；甲殼質	Chitin		殼	由蝦、蟹殼所製取者。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
草、木本植物類(2)	大豆萃取物；黃豆萃取物	Soy（bean）Extract	Glycine max Merrill	種子	所含異黃酮（Isoflavones）每日最高攝食量為50 mg。所含磷脂醯絲胺酸(phosphatidylserine)(38%以下)每日最高攝食為500 mg以下。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表「部位」欄位所列之「全草」，係指「根」、「莖」、「葉」及「花」。<br>6.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
草、木本植物類(2)	甘草	Glycyrrhizae Radix	Glycyrrhiza glabra L., Glycyrrhiza uralensis Fisch.	根、莖	不得單一原料使用。		1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表「部位」欄位所列之「全草」，係指「根」、「莖」、「葉」及「花」。<br>6.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
草、木本植物類(2)	紅鳳菜；紅蓊菜；紅菜；紫背天葵	Gynura	Gynura bicolor (Willd.) DC.	全草			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表「部位」欄位所列之「全草」，係指「根」、「莖」、「葉」及「花」。<br>6.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
草、木本植物類(2)	向日葵	Sun flower	Helianthus annuus L., Helianthus argophyllus L.	種子			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表「部位」欄位所列之「全草」，係指「根」、「莖」、「葉」及「花」。<br>6.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
草、木本植物類(2)	菊芋；菊藷	Jersalem artichoke, Canada potato, Girasole	Helianthus tuberosus L.	塊莖			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表「部位」欄位所列之「全草」，係指「根」、「莖」、「葉」及「花」。<br>6.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
草、木本植物類(2)	洛神花；洛神葵	Roselle	Hibiscus sabdariffa L.	花萼			1、本表係衛生福利部食品藥物管理署彙集經評估食用安全性之非傳統供食原料而成，將隨時新增。本表不包括一般傳統食品原料(如雞鴨魚肉、蔬菜水果及五穀雜糧等)。<br>2.本表所列品項未來若科學研究顯示有食用安全疑慮時，將重新評估審核其食用安全性。<br>3.本表所列品項若經衛生福利部中醫藥司或衛生福利部食品藥物管理署藥品組評估不以食品管理時，將由該二單位另行公布。<br>4.本表所列品項得作為食品之單一或主要原料，惟不得涉及中藥固有成方及其加、減方。<br>5.本表「部位」欄位所列之「全草」，係指「根」、「莖」、「葉」及「花」。<br>6.本表所列品項中有食用限量、限用產品型態或警語者，請依該限制使用並標示相關之警語。	
